order_id,order_date,ship_date,customer_id,product_id,quantity,sales,discount,profit,product_name,category,sub_category,unit_cost,list_price,customer_name,segment,region,city,shipping_days,month,year,high_value_order
NM202406591765,2024-06-19,2024-06-23,CU0115,PR519,6,57.43,0.15,14.29,Cardstock,Office Supplies,Paper,7.19,11.26,Taylor Cruz,Consumer,East,Boston,4,June,2024,No
NM202406341885,2024-06-29,2024-06-29,CU0139,PR504,2,582.34,0.6,-270.84,USB Hub,Technology,Accessories,426.59,727.92,Jamie Ray,Corporate,West,Los Angeles,0,June,2024,No
NM202406693889,2024-06-10,2024-06-13,CU0210,PR511,5,594.05,0.0,280.7,Mesh Chair,Furniture,Chairs,62.67,118.81,Morgan Bell,Corporate,East,Boston,3,June,2024,No
NM202406526225,2024-06-29,2024-07-06,CU0216,PR519,3,30.4,0.1,8.83,Cardstock,Office Supplies,Paper,7.19,11.26,Alex Shah,Corporate,South,Miami,7,June,2024,No
NM202406967141,2024-06-10,2024-06-13,CU0184,PR519,8,90.08,0.0,32.56,Cardstock,Office Supplies,Paper,7.19,11.26,Jamie Lee,Consumer,East,New York,3,June,2024,No
NM202406442663,2024-06-19,2024-06-19,CU0091,PR514,6,1589.82,0.0,629.64,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Alex Ray,Home Office,West,Seattle,0,June,2024,Yes
NM202406993199,2024-06-28,2024-06-30,CU0163,PR510,4,679.39,0.3,12.15,Task Chair,Furniture,Chairs,166.81,242.64,Drew Wood,Corporate,Central,Dallas,2,June,2024,No
NM202406437715,2024-06-19,2024-06-25,CU0232,PR508,1,206.5,0.1,88.27,InkFlow 20,Technology,Machines,118.24,229.45,Casey Ray,Consumer,Central,Chicago,6,June,2024,No
NM202406322025,2024-06-05,2024-06-08,CU0103,PR508,6,1376.7,0.0,667.26,InkFlow 20,Technology,Machines,118.24,229.45,Quinn Bell,Consumer,South,Miami,3,June,2024,Yes
NM202406422937,2024-06-16,2024-06-18,CU0058,PR521,8,318.72,0.2,14.88,Storage Box,Office Supplies,Storage,37.98,49.8,Morgan Dean,Corporate,East,New York,2,June,2024,No
NM202406252614,2024-06-09,2024-06-13,CU0060,PR510,5,1091.88,0.1,257.83,Task Chair,Furniture,Chairs,166.81,242.64,Quinn Dean,Consumer,South,Miami,4,June,2024,Yes
NM202406764505,2024-06-18,2024-06-25,CU0008,PR506,8,5230.4,0.0,2604.16,Keyboard X,Technology,Accessories,328.28,653.8,Riley Dean,Consumer,South,Atlanta,7,June,2024,Yes
NM202406372426,2024-06-17,2024-06-19,CU0052,PR513,7,1422.62,0.2,50.41,Meeting Table,Furniture,Tables,196.03,254.04,Sam Hunt,Home Office,East,Boston,2,June,2024,Yes
NM202406757730,2024-06-18,2024-06-19,CU0016,PR502,6,1712.88,0.1,738.24,Pixel Mini,Technology,Phones,162.44,317.2,Jordan Roy,Home Office,East,Boston,1,June,2024,Yes
NM202406531095,2024-06-04,2024-06-07,CU0139,PR513,7,1778.28,0.0,406.07,Meeting Table,Furniture,Tables,196.03,254.04,Jamie Ray,Corporate,West,Los Angeles,3,June,2024,Yes
NM202406650369,2024-06-10,2024-06-16,CU0015,PR521,5,249.0,0.0,59.1,Storage Box,Office Supplies,Storage,37.98,49.8,Sam Wood,Consumer,East,New York,6,June,2024,No
NM202406716221,2024-06-21,2024-06-23,CU0093,PR512,7,3415.06,0.3,-137.86,Standing Desk,Furniture,Tables,507.56,696.95,Taylor Bell,Consumer,East,New York,2,June,2024,Yes
NM202406570960,2024-06-23,2024-06-25,CU0235,PR506,2,1307.6,0.0,651.04,Keyboard X,Technology,Accessories,328.28,653.8,Sam Roy,Consumer,East,New York,2,June,2024,Yes
NM202406329120,2024-06-23,2024-06-28,CU0174,PR509,2,1324.94,0.0,652.52,Shredder S,Technology,Machines,336.21,662.47,Sam Lee,Corporate,East,New York,5,June,2024,Yes
NM202406140211,2024-06-14,2024-06-17,CU0158,PR520,4,33.66,0.15,12.82,Sticky Notes,Office Supplies,Paper,5.21,9.9,Jordan Hunt,Home Office,South,Atlanta,3,June,2024,No
NM202406251803,2024-06-09,2024-06-11,CU0096,PR514,1,264.97,0.0,104.94,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Riley Fox,Home Office,East,Boston,2,June,2024,No
NM202406324792,2024-06-22,2024-06-22,CU0236,PR524,3,253.53,0.0,55.71,Sketch Pad,Office Supplies,Art,65.94,84.51,Jamie Lee,Home Office,South,Miami,0,June,2024,No
NM202406940665,2024-06-11,2024-06-11,CU0124,PR509,8,4504.8,0.15,1815.12,Shredder S,Technology,Machines,336.21,662.47,Alex Bell,Consumer,East,New York,0,June,2024,Yes
NM202406410361,2024-06-16,2024-06-22,CU0103,PR517,8,707.52,0.0,324.64,Poly Binder,Office Supplies,Binders,47.86,88.44,Quinn Bell,Consumer,South,Miami,6,June,2024,No
NM202406106776,2024-06-29,2024-07-01,CU0226,PR507,2,85.38,0.0,45.68,LaserJet 100,Technology,Machines,19.85,42.69,Quinn Ray,Consumer,East,Boston,2,June,2024,No
NM202406210532,2024-06-28,2024-06-29,CU0010,PR520,1,6.93,0.3,1.72,Sticky Notes,Office Supplies,Paper,5.21,9.9,Jordan Shah,Consumer,East,New York,1,June,2024,No
NM202406720127,2024-06-04,2024-06-10,CU0211,PR514,7,1854.79,0.0,734.58,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Jamie Cruz,Consumer,Central,Chicago,6,June,2024,Yes
NM202406409119,2024-06-14,2024-06-14,CU0070,PR520,3,26.73,0.1,11.1,Sticky Notes,Office Supplies,Paper,5.21,9.9,Casey Wood,Consumer,Central,Dallas,0,June,2024,No
NM202406323836,2024-06-10,2024-06-15,CU0180,PR509,3,1987.41,0.0,978.78,Shredder S,Technology,Machines,336.21,662.47,Jamie Bell,Home Office,Central,Chicago,5,June,2024,Yes
NM202406947694,2024-06-24,2024-07-01,CU0204,PR511,6,641.57,0.1,265.55,Mesh Chair,Furniture,Chairs,62.67,118.81,Morgan Bell,Home Office,Central,Dallas,7,June,2024,No
NM202406950166,2024-06-13,2024-06-14,CU0035,PR522,4,150.08,0.1,62.0,File Cabinet,Office Supplies,Storage,22.02,41.69,Riley Cruz,Corporate,Central,Dallas,1,June,2024,No
NM202406915674,2024-06-19,2024-06-24,CU0134,PR521,3,134.46,0.1,20.52,Storage Box,Office Supplies,Storage,37.98,49.8,Morgan Fox,Home Office,Central,Chicago,5,June,2024,No
NM202406531023,2024-06-18,2024-06-24,CU0065,PR522,4,133.41,0.2,45.33,File Cabinet,Office Supplies,Storage,22.02,41.69,Quinn Dean,Corporate,South,Atlanta,6,June,2024,No
NM202406233333,2024-06-22,2024-06-26,CU0230,PR509,4,2649.88,0.0,1305.04,Shredder S,Technology,Machines,336.21,662.47,Riley Hunt,Consumer,Central,Dallas,4,June,2024,Yes
NM202406569969,2024-06-14,2024-06-20,CU0148,PR513,6,1066.97,0.3,-109.21,Meeting Table,Furniture,Tables,196.03,254.04,Alex Shah,Corporate,South,Atlanta,6,June,2024,Yes
NM202406307159,2024-06-16,2024-06-17,CU0167,PR504,1,727.92,0.0,301.33,USB Hub,Technology,Accessories,426.59,727.92,Quinn Cruz,Consumer,South,Miami,1,June,2024,No
NM202406941309,2024-06-12,2024-06-14,CU0233,PR524,2,118.31,0.3,-13.57,Sketch Pad,Office Supplies,Art,65.94,84.51,Alex Hunt,Consumer,East,Boston,2,June,2024,No
NM202406918999,2024-06-15,2024-06-22,CU0066,PR505,4,621.57,0.2,171.49,BT Mouse,Technology,Accessories,112.52,194.24,Morgan Cruz,Home Office,West,Seattle,7,June,2024,No
NM202406943349,2024-06-21,2024-06-24,CU0204,PR505,1,194.24,0.0,81.72,BT Mouse,Technology,Accessories,112.52,194.24,Morgan Bell,Home Office,Central,Dallas,3,June,2024,No
NM202406695847,2024-06-19,2024-06-19,CU0233,PR523,4,163.3,0.2,8.7,Marker Set,Office Supplies,Art,38.65,51.03,Alex Hunt,Consumer,East,Boston,0,June,2024,No
NM202406889126,2024-06-11,2024-06-15,CU0031,PR522,1,29.18,0.3,7.16,File Cabinet,Office Supplies,Storage,22.02,41.69,Jordan Dean,Consumer,South,Atlanta,4,June,2024,No
NM202406120152,2024-06-09,2024-06-12,CU0064,PR504,2,1310.26,0.1,457.08,USB Hub,Technology,Accessories,426.59,727.92,Riley Roy,Home Office,West,Los Angeles,3,June,2024,Yes
NM202406154671,2024-06-17,2024-06-19,CU0040,PR502,1,317.2,0.0,154.76,Pixel Mini,Technology,Phones,162.44,317.2,Casey Hunt,Consumer,West,Los Angeles,2,June,2024,No
NM202406106343,2024-06-09,2024-06-11,CU0196,PR511,3,320.79,0.1,132.78,Mesh Chair,Furniture,Chairs,62.67,118.81,Jamie Lee,Consumer,East,Boston,2,June,2024,No
NM202406858889,2024-06-22,2024-06-25,CU0221,PR511,2,190.1,0.2,64.76,Mesh Chair,Furniture,Chairs,62.67,118.81,Casey Ray,Corporate,South,Miami,3,June,2024,No
NM202406290107,2024-06-29,2024-06-30,CU0097,PR522,3,112.56,0.1,46.5,File Cabinet,Office Supplies,Storage,22.02,41.69,Alex Bell,Corporate,Central,Dallas,1,June,2024,No
NM202406548606,2024-06-15,2024-06-22,CU0132,PR514,1,225.22,0.15,65.19,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Sam Hunt,Corporate,Central,Chicago,7,June,2024,No
NM202406526779,2024-06-16,2024-06-23,CU0072,PR504,1,655.13,0.0,228.54,USB Hub,Technology,Accessories,426.59,727.92,Jordan Fox,Consumer,South,Atlanta,7,June,2024,No
NM202406774005,2024-06-04,2024-06-08,CU0023,PR524,4,236.63,0.3,-27.13,Sketch Pad,Office Supplies,Art,65.94,84.51,Taylor Hunt,Corporate,Central,Chicago,4,June,2024,No
NM202406380476,2024-06-23,2024-06-30,CU0026,PR511,2,166.33,0.3,40.99,Mesh Chair,Furniture,Chairs,62.67,118.81,Casey Roy,Consumer,South,Atlanta,7,June,2024,No
NM202406331660,2024-06-13,2024-06-17,CU0150,PR504,6,1747.01,0.6,-812.53,USB Hub,Technology,Accessories,426.59,727.92,Riley Fox,Consumer,South,Miami,4,June,2024,Yes
NM202406740294,2024-06-02,2024-06-08,CU0047,PR519,8,90.08,0.0,32.56,Cardstock,Office Supplies,Paper,7.19,11.26,Morgan Shah,Consumer,East,Boston,6,June,2024,No
NM202406860912,2024-06-04,2024-06-09,CU0059,PR507,5,85.38,0.6,-13.87,LaserJet 100,Technology,Machines,19.85,42.69,Sam Wood,Consumer,South,Atlanta,5,June,2024,No
NM202406401803,2024-06-13,2024-06-19,CU0092,PR520,6,53.46,0.1,22.2,Sticky Notes,Office Supplies,Paper,5.21,9.9,Casey Fox,Home Office,South,Miami,6,June,2024,No
NM202406108641,2024-06-18,2024-06-20,CU0085,PR514,6,1589.82,0.0,629.64,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Riley Ray,Corporate,West,Seattle,2,June,2024,Yes
NM202406677635,2024-06-17,2024-06-21,CU0215,PR505,1,165.1,0.15,52.58,BT Mouse,Technology,Accessories,112.52,194.24,Drew Hunt,Corporate,East,Boston,4,June,2024,No
NM202406365996,2024-06-14,2024-06-21,CU0204,PR521,8,398.4,0.0,94.56,Storage Box,Office Supplies,Storage,37.98,49.8,Morgan Bell,Home Office,Central,Dallas,7,June,2024,No
NM202406290159,2024-06-14,2024-06-20,CU0015,PR513,5,1143.18,0.1,163.03,Meeting Table,Furniture,Tables,196.03,254.04,Sam Wood,Consumer,East,New York,6,June,2024,Yes
NM202406814729,2024-06-27,2024-06-28,CU0117,PR501,2,1872.11,0.1,445.29,Galaxy S,Technology,Phones,713.41,1040.06,Alex Hunt,Consumer,South,Atlanta,1,June,2024,Yes
NM202406933091,2024-06-18,2024-06-24,CU0166,PR504,6,4367.52,0.0,1807.98,USB Hub,Technology,Accessories,426.59,727.92,Jamie Ray,Consumer,Central,Dallas,6,June,2024,Yes
NM202406965108,2024-06-10,2024-06-17,CU0175,PR517,4,318.38,0.1,126.94,Poly Binder,Office Supplies,Binders,47.86,88.44,Riley Fox,Consumer,Central,Dallas,7,June,2024,No
NM202406429106,2024-06-15,2024-06-21,CU0106,PR509,8,4239.81,0.2,1550.13,Shredder S,Technology,Machines,336.21,662.47,Drew Hunt,Consumer,Central,Dallas,6,June,2024,Yes
NM202406165567,2024-06-06,2024-06-10,CU0142,PR524,2,152.12,0.1,20.24,Sketch Pad,Office Supplies,Art,65.94,84.51,Quinn Dean,Consumer,Central,Chicago,4,June,2024,No
NM202406735572,2024-06-04,2024-06-07,CU0011,PR508,1,229.45,0.0,111.21,InkFlow 20,Technology,Machines,118.24,229.45,Quinn Hunt,Consumer,West,Seattle,3,June,2024,No
NM202406646743,2024-06-09,2024-06-15,CU0052,PR519,2,15.76,0.3,1.38,Cardstock,Office Supplies,Paper,7.19,11.26,Sam Hunt,Home Office,East,Boston,6,June,2024,No
NM202406416880,2024-06-11,2024-06-16,CU0058,PR505,8,1087.74,0.3,187.58,BT Mouse,Technology,Accessories,112.52,194.24,Morgan Dean,Corporate,East,New York,5,June,2024,Yes
NM202406748122,2024-06-02,2024-06-04,CU0137,PR517,6,424.51,0.2,0.0,Poly Binder,Office Supplies,Binders,47.86,88.44,Jordan Roy,Consumer,South,Miami,2,June,2024,No
NM202406862926,2024-06-10,2024-06-17,CU0170,PR517,2,159.19,0.1,63.47,Poly Binder,Office Supplies,Binders,47.86,88.44,Drew Ray,Home Office,South,Atlanta,7,June,2024,No
NM202406801134,2024-06-25,2024-06-30,CU0015,PR508,8,1835.6,0.0,889.68,InkFlow 20,Technology,Machines,118.24,229.45,Sam Wood,Consumer,East,New York,5,June,2024,Yes
NM202406391039,2024-06-02,2024-06-09,CU0158,PR517,1,88.44,0.0,40.58,Poly Binder,Office Supplies,Binders,47.86,88.44,Jordan Hunt,Home Office,South,Atlanta,7,June,2024,No
NM202406148895,2024-06-05,2024-06-11,CU0030,PR502,5,1110.2,0.3,298.0,Pixel Mini,Technology,Phones,162.44,317.2,Sam Lee,Corporate,West,Los Angeles,6,June,2024,Yes
NM202406718403,2024-06-14,2024-06-21,CU0097,PR517,8,601.39,0.15,218.51,Poly Binder,Office Supplies,Binders,47.86,88.44,Alex Bell,Corporate,Central,Dallas,7,June,2024,No
NM202406659876,2024-06-10,2024-06-10,CU0202,PR508,6,1376.7,0.0,667.26,InkFlow 20,Technology,Machines,118.24,229.45,Alex Wood,Corporate,Central,Chicago,0,June,2024,Yes
NM202406948294,2024-06-29,2024-07-03,CU0075,PR504,4,2911.68,0.0,1205.32,USB Hub,Technology,Accessories,426.59,727.92,Casey Dean,Consumer,West,Seattle,4,June,2024,Yes
NM202406596109,2024-06-11,2024-06-18,CU0056,PR519,3,27.02,0.2,5.45,Cardstock,Office Supplies,Paper,7.19,11.26,Jordan Wood,Corporate,East,New York,7,June,2024,No
NM202406194730,2024-06-18,2024-06-19,CU0190,PR510,1,242.64,0.0,75.83,Task Chair,Furniture,Chairs,166.81,242.64,Quinn Lee,Consumer,East,New York,1,June,2024,No
NM202406365448,2024-06-09,2024-06-11,CU0039,PR522,5,187.6,0.1,77.5,File Cabinet,Office Supplies,Storage,22.02,41.69,Quinn Roy,Consumer,East,Boston,2,June,2024,No
NM202406356623,2024-06-24,2024-06-30,CU0057,PR501,3,3120.18,0.0,979.95,Galaxy S,Technology,Phones,713.41,1040.06,Casey Lee,Corporate,Central,Dallas,6,June,2024,Yes
NM202406693289,2024-06-17,2024-06-24,CU0045,PR510,1,242.64,0.0,75.83,Task Chair,Furniture,Chairs,166.81,242.64,Quinn Lee,Corporate,South,Miami,7,June,2024,No
NM202406189021,2024-06-16,2024-06-19,CU0014,PR519,2,20.27,0.1,5.89,Cardstock,Office Supplies,Paper,7.19,11.26,Alex Lee,Corporate,South,Atlanta,3,June,2024,No
NM202406570701,2024-06-15,2024-06-18,CU0124,PR514,2,476.95,0.1,156.89,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Alex Bell,Consumer,East,New York,3,June,2024,No
NM202406699888,2024-06-04,2024-06-07,CU0024,PR508,8,1284.92,0.3,339.0,InkFlow 20,Technology,Machines,118.24,229.45,Quinn Roy,Corporate,East,New York,3,June,2024,Yes
NM202406138937,2024-06-22,2024-06-25,CU0018,PR517,8,495.26,0.3,112.38,Poly Binder,Office Supplies,Binders,47.86,88.44,Riley Bell,Consumer,South,Atlanta,3,June,2024,No
NM202406371224,2024-06-19,2024-06-23,CU0113,PR517,3,265.32,0.0,121.74,Poly Binder,Office Supplies,Binders,47.86,88.44,Taylor Hunt,Corporate,South,Atlanta,4,June,2024,No
NM202406908996,2024-06-21,2024-06-26,CU0011,PR512,2,1393.9,0.0,378.78,Standing Desk,Furniture,Tables,507.56,696.95,Quinn Hunt,Consumer,West,Seattle,5,June,2024,Yes
NM202406730491,2024-06-28,2024-07-04,CU0211,PR512,7,4878.65,0.0,1325.73,Standing Desk,Furniture,Tables,507.56,696.95,Jamie Cruz,Consumer,Central,Chicago,6,June,2024,Yes
NM202406821334,2024-06-11,2024-06-11,CU0118,PR523,8,367.42,0.1,58.22,Marker Set,Office Supplies,Art,38.65,51.03,Alex Lee,Consumer,South,Miami,0,June,2024,No
NM202406749896,2024-06-05,2024-06-08,CU0027,PR503,8,1239.12,0.0,0.0,iView 11,Technology,Phones,98.09,154.89,Jamie Shah,Consumer,East,New York,3,June,2024,Yes
NM202406490839,2024-06-11,2024-06-18,CU0208,PR512,5,3484.75,0.0,946.95,Standing Desk,Furniture,Tables,507.56,696.95,Morgan Ray,Corporate,West,Seattle,7,June,2024,Yes
NM202406962714,2024-06-24,2024-06-26,CU0202,PR507,4,170.76,0.0,91.36,LaserJet 100,Technology,Machines,19.85,42.69,Alex Wood,Corporate,Central,Chicago,2,June,2024,No
NM202406852354,2024-06-14,2024-06-17,CU0051,PR513,5,1079.67,0.15,99.52,Meeting Table,Furniture,Tables,196.03,254.04,Drew Ray,Consumer,South,Atlanta,3,June,2024,Yes
NM202406409756,2024-06-12,2024-06-15,CU0172,PR514,3,794.91,0.0,314.82,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Casey Lee,Home Office,Central,Chicago,3,June,2024,No
NM202406801868,2024-06-16,2024-06-18,CU0187,PR520,2,15.84,0.2,5.42,Sticky Notes,Office Supplies,Paper,5.21,9.9,Taylor Bell,Home Office,East,Boston,2,June,2024,No
NM202406429792,2024-06-04,2024-06-08,CU0135,PR519,6,67.56,0.0,24.42,Cardstock,Office Supplies,Paper,7.19,11.26,Quinn Lee,Consumer,East,New York,4,June,2024,No
NM202406408378,2024-06-03,2024-06-05,CU0183,PR523,4,173.5,0.15,18.9,Marker Set,Office Supplies,Art,38.65,51.03,Riley Lee,Corporate,Central,Dallas,2,June,2024,No
NM202406261363,2024-06-04,2024-06-05,CU0223,PR519,5,56.3,0.0,20.35,Cardstock,Office Supplies,Paper,7.19,11.26,Drew Dean,Consumer,Central,Dallas,1,June,2024,No
NM202406579754,2024-06-27,2024-06-27,CU0053,PR512,4,2509.02,0.1,478.78,Standing Desk,Furniture,Tables,507.56,696.95,Alex Lee,Corporate,East,New York,0,June,2024,Yes
NM202406302730,2024-06-04,2024-06-05,CU0147,PR506,4,2353.68,0.1,1040.56,Keyboard X,Technology,Accessories,328.28,653.8,Quinn Wood,Corporate,West,Seattle,1,June,2024,Yes
NM202406958741,2024-06-08,2024-06-13,CU0118,PR516,4,38.56,0.0,19.04,Ring Binder,Office Supplies,Binders,4.88,9.64,Alex Lee,Consumer,South,Miami,5,June,2024,No
NM202406284772,2024-06-14,2024-06-18,CU0109,PR509,5,3312.35,0.0,1631.3,Shredder S,Technology,Machines,336.21,662.47,Casey Cruz,Consumer,Central,Dallas,4,June,2024,Yes
NM202406598936,2024-06-08,2024-06-12,CU0055,PR502,6,1332.24,0.3,357.6,Pixel Mini,Technology,Phones,162.44,317.2,Drew Cruz,Corporate,West,Seattle,4,June,2024,Yes
NM202406899011,2024-06-10,2024-06-11,CU0237,PR509,2,1192.45,0.1,520.03,Shredder S,Technology,Machines,336.21,662.47,Jordan Ray,Consumer,West,Seattle,1,June,2024,Yes
NM202406302819,2024-06-11,2024-06-14,CU0180,PR509,7,4173.56,0.1,1820.09,Shredder S,Technology,Machines,336.21,662.47,Jamie Bell,Home Office,Central,Chicago,3,June,2024,Yes
NM202406715292,2024-06-29,2024-06-29,CU0114,PR505,3,407.9,0.3,70.34,BT Mouse,Technology,Accessories,112.52,194.24,Riley Roy,Corporate,West,Los Angeles,0,June,2024,No
NM202406535737,2024-06-05,2024-06-06,CU0039,PR520,4,39.6,0.0,18.76,Sticky Notes,Office Supplies,Paper,5.21,9.9,Quinn Roy,Consumer,East,Boston,1,June,2024,No
NM202406950294,2024-06-23,2024-06-27,CU0200,PR520,3,20.79,0.3,5.16,Sticky Notes,Office Supplies,Paper,5.21,9.9,Quinn Shah,Consumer,East,Boston,4,June,2024,No
NM202406842454,2024-06-10,2024-06-13,CU0064,PR506,4,2222.92,0.15,909.8,Keyboard X,Technology,Accessories,328.28,653.8,Riley Roy,Home Office,West,Los Angeles,3,June,2024,Yes
NM202406869785,2024-06-18,2024-06-18,CU0064,PR514,7,741.92,0.6,-378.29,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Riley Roy,Home Office,West,Los Angeles,0,June,2024,No
NM202406401708,2024-06-16,2024-06-23,CU0149,PR507,5,149.41,0.3,0.0,LaserJet 100,Technology,Machines,19.85,42.69,Morgan Cruz,Corporate,West,Los Angeles,7,June,2024,No
NM202406676155,2024-06-22,2024-06-25,CU0007,PR513,4,609.7,0.4,-174.42,Meeting Table,Furniture,Tables,196.03,254.04,Taylor Roy,Corporate,East,New York,3,June,2024,No
NM202406951013,2024-06-16,2024-06-21,CU0037,PR511,7,748.5,0.1,309.81,Mesh Chair,Furniture,Chairs,62.67,118.81,Jordan Bell,Corporate,West,Seattle,5,June,2024,No
NM202406635038,2024-06-15,2024-06-17,CU0050,PR509,7,2782.37,0.4,428.9,Shredder S,Technology,Machines,336.21,662.47,Morgan Ray,Corporate,West,Los Angeles,2,June,2024,Yes
NM202406656224,2024-06-29,2024-07-04,CU0217,PR513,2,406.46,0.2,14.4,Meeting Table,Furniture,Tables,196.03,254.04,Jordan Cruz,Consumer,Central,Dallas,5,June,2024,No
NM202406974058,2024-06-03,2024-06-08,CU0079,PR507,3,108.86,0.15,49.31,LaserJet 100,Technology,Machines,19.85,42.69,Morgan Bell,Consumer,Central,Chicago,5,June,2024,No
NM202406152430,2024-06-09,2024-06-12,CU0193,PR502,3,856.44,0.1,369.12,Pixel Mini,Technology,Phones,162.44,317.2,Sam Shah,Consumer,East,New York,3,June,2024,No
NM202406860604,2024-06-10,2024-06-15,CU0047,PR518,6,243.54,0.4,39.54,Copy Paper,Office Supplies,Paper,34.0,67.65,Morgan Shah,Consumer,East,Boston,5,June,2024,No
NM202406602885,2024-06-18,2024-06-22,CU0114,PR503,2,216.85,0.3,20.67,iView 11,Technology,Phones,98.09,154.89,Riley Roy,Corporate,West,Los Angeles,4,June,2024,No
NM202406586039,2024-06-09,2024-06-10,CU0188,PR501,6,5616.32,0.1,1335.86,Galaxy S,Technology,Phones,713.41,1040.06,Quinn Lee,Home Office,South,Miami,1,June,2024,Yes
NM202406939939,2024-06-06,2024-06-07,CU0012,PR517,7,495.26,0.2,160.24,Poly Binder,Office Supplies,Binders,47.86,88.44,Jamie Hunt,Consumer,Central,Chicago,1,June,2024,No
NM202406753808,2024-06-08,2024-06-12,CU0001,PR508,7,1445.53,0.0,617.85,InkFlow 20,Technology,Machines,118.24,229.45,Taylor Hunt,Consumer,South,Atlanta,4,June,2024,Yes
NM202406226142,2024-06-21,2024-06-21,CU0086,PR515,6,2747.09,0.2,846.41,Corner Case,Furniture,Bookcases,316.78,572.31,Taylor Lee,Corporate,East,New York,0,June,2024,Yes
NM202406323098,2024-06-02,2024-06-06,CU0071,PR516,8,65.55,0.15,26.51,Ring Binder,Office Supplies,Binders,4.88,9.64,Riley Wood,Consumer,East,Boston,4,June,2024,No
NM202406715246,2024-06-27,2024-06-30,CU0171,PR502,7,1998.36,0.1,861.28,Pixel Mini,Technology,Phones,162.44,317.2,Quinn Fox,Consumer,West,Seattle,3,June,2024,Yes
NM202406677146,2024-06-15,2024-06-21,CU0235,PR514,5,529.94,0.6,-270.21,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Sam Roy,Consumer,East,New York,6,June,2024,No
NM202406556297,2024-06-06,2024-06-06,CU0037,PR502,3,808.86,0.15,321.54,Pixel Mini,Technology,Phones,162.44,317.2,Jordan Bell,Corporate,West,Seattle,0,June,2024,No
NM202406224344,2024-06-23,2024-06-25,CU0022,PR520,8,79.2,0.0,37.52,Sticky Notes,Office Supplies,Paper,5.21,9.9,Casey Roy,Consumer,Central,Chicago,2,June,2024,No
NM202406209497,2024-06-07,2024-06-08,CU0105,PR511,7,831.67,0.0,392.98,Mesh Chair,Furniture,Chairs,62.67,118.81,Riley Fox,Consumer,East,New York,1,June,2024,No
NM202406333473,2024-06-14,2024-06-19,CU0084,PR509,2,1324.94,0.0,652.52,Shredder S,Technology,Machines,336.21,662.47,Morgan Hunt,Corporate,South,Atlanta,5,June,2024,Yes
NM202406452698,2024-06-16,2024-06-19,CU0118,PR517,3,225.52,0.0,81.94,Poly Binder,Office Supplies,Binders,47.86,88.44,Alex Lee,Consumer,South,Miami,3,June,2024,No
NM202406348484,2024-06-06,2024-06-12,CU0119,PR516,8,77.12,0.0,38.08,Ring Binder,Office Supplies,Binders,4.88,9.64,Sam Fox,Consumer,West,Seattle,6,June,2024,No
NM202406619188,2024-06-26,2024-07-03,CU0223,PR505,7,815.81,0.4,28.17,BT Mouse,Technology,Accessories,112.52,194.24,Drew Dean,Consumer,Central,Dallas,7,June,2024,No
NM202406432040,2024-06-22,2024-06-29,CU0146,PR521,7,313.74,0.1,47.88,Storage Box,Office Supplies,Storage,37.98,49.8,Casey Wood,Consumer,East,New York,7,June,2024,No
NM202406939192,2024-06-04,2024-06-05,CU0020,PR512,7,4146.85,0.15,593.93,Standing Desk,Furniture,Tables,507.56,696.95,Drew Ray,Corporate,Central,Dallas,1,June,2024,Yes
NM202406378166,2024-06-21,2024-06-27,CU0126,PR515,6,2747.09,0.2,846.41,Corner Case,Furniture,Bookcases,316.78,572.31,Quinn Cruz,Consumer,South,Atlanta,6,June,2024,Yes
NM202406312661,2024-06-05,2024-06-09,CU0077,PR503,8,743.47,0.4,-41.25,iView 11,Technology,Phones,98.09,154.89,Alex Lee,Corporate,South,Atlanta,4,June,2024,No
NM202406740035,2024-06-10,2024-06-16,CU0092,PR515,2,972.93,0.15,339.37,Corner Case,Furniture,Bookcases,316.78,572.31,Casey Fox,Home Office,South,Miami,6,June,2024,No
NM202406679516,2024-06-16,2024-06-22,CU0134,PR514,2,529.94,0.0,209.88,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Morgan Fox,Home Office,Central,Chicago,6,June,2024,No
NM202406386889,2024-06-15,2024-06-15,CU0229,PR521,5,211.65,0.15,21.75,Storage Box,Office Supplies,Storage,37.98,49.8,Drew Bell,Corporate,Central,Chicago,0,June,2024,No
NM202406833491,2024-06-20,2024-06-20,CU0042,PR501,7,6188.36,0.15,1194.49,Galaxy S,Technology,Phones,713.41,1040.06,Jamie Ray,Home Office,Central,Dallas,0,June,2024,Yes
NM202406426832,2024-06-15,2024-06-20,CU0178,PR520,1,9.9,0.0,4.69,Sticky Notes,Office Supplies,Paper,5.21,9.9,Drew Lee,Consumer,West,Los Angeles,5,June,2024,No
